               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  74,            0.016022,            0.013865,           0.0049709,             0.78658,             0.78974,             0.78955,             0.48751,            0.019061,           0.0051825,           0.0038525,           0.0028446,           0.0028446,           0.0028446
                  75,            0.017107,            0.014198,           0.0049328,             0.80404,              0.7811,             0.79024,              0.4875,            0.019414,            0.004998,           0.0036073,           0.0027465,           0.0027465,           0.0027465
                  76,            0.016545,            0.014591,           0.0051011,             0.80543,             0.79202,             0.79046,             0.49205,            0.019222,           0.0050302,           0.0036633,           0.0026485,           0.0026485,           0.0026485
                  77,             0.01622,            0.014183,            0.004916,             0.83078,             0.78433,              0.8275,              0.5147,            0.019476,           0.0050058,           0.0030999,           0.0025505,           0.0025505,           0.0025505
                  78,            0.018596,            0.014535,           0.0040441,             0.81238,             0.81106,             0.81129,             0.49655,            0.019943,           0.0049649,           0.0035836,           0.0024525,           0.0024525,           0.0024525
                  79,            0.019089,            0.013782,           0.0042879,             0.80081,             0.79357,             0.80834,             0.49859,            0.019438,           0.0048849,           0.0037142,           0.0023545,           0.0023545,           0.0023545
                  80,            0.017277,            0.014449,           0.0053561,             0.77919,             0.77718,             0.79758,             0.49342,            0.019254,           0.0049905,            0.003606,           0.0022564,           0.0022564,           0.0022564
                  81,            0.015761,            0.014168,           0.0047929,             0.81219,             0.76973,             0.79706,             0.48931,            0.019788,           0.0049842,           0.0033683,           0.0021584,           0.0021584,           0.0021584
                  82,            0.017214,            0.013821,           0.0039757,             0.78132,             0.81981,             0.80502,             0.49982,            0.018804,            0.004967,           0.0037406,           0.0020604,           0.0020604,           0.0020604
                  83,            0.016315,            0.013808,           0.0048168,             0.75593,             0.79852,             0.78735,             0.49466,            0.018856,           0.0049933,           0.0033424,           0.0019624,           0.0019624,           0.0019624
                  84,            0.015565,            0.013998,           0.0039718,             0.79094,             0.80173,             0.80854,             0.49484,            0.019033,           0.0049968,           0.0031037,           0.0018644,           0.0018644,           0.0018644
                  85,            0.017035,            0.014738,           0.0043901,             0.77945,             0.85173,             0.82222,             0.49971,            0.018826,           0.0049538,           0.0030486,           0.0017663,           0.0017663,           0.0017663
                  86,            0.016501,            0.014161,           0.0045676,             0.79061,             0.80955,             0.81885,             0.50415,            0.018751,           0.0049201,           0.0030654,           0.0016683,           0.0016683,           0.0016683
                  87,            0.016899,            0.013841,           0.0062304,             0.84859,             0.78473,             0.82373,             0.51019,            0.019218,           0.0049445,           0.0030505,           0.0015703,           0.0015703,           0.0015703
                  88,            0.016088,            0.013676,           0.0045146,             0.84353,              0.7706,             0.82617,             0.51226,            0.019081,           0.0049935,           0.0031624,           0.0014723,           0.0014723,           0.0014723
                  89,            0.017416,             0.01372,           0.0050184,             0.81386,              0.8078,             0.81149,             0.50139,            0.019269,           0.0050236,           0.0032699,           0.0013743,           0.0013743,           0.0013743
                  90,            0.015416,            0.013717,           0.0041375,             0.83109,             0.79945,             0.81631,             0.50223,            0.019214,           0.0050192,           0.0032409,           0.0012762,           0.0012762,           0.0012762
                  91,            0.017062,            0.014186,           0.0055508,             0.83546,             0.82087,             0.83142,              0.5044,            0.019066,            0.005027,           0.0029001,           0.0011782,           0.0011782,           0.0011782
                  92,            0.016038,            0.014066,           0.0042313,             0.83446,             0.82316,             0.82897,             0.51659,            0.018958,           0.0049769,           0.0027355,           0.0010802,           0.0010802,           0.0010802
                  93,            0.016277,            0.013295,           0.0033407,             0.78666,             0.82316,             0.81289,             0.49664,            0.019215,           0.0049821,           0.0029658,          0.00098218,          0.00098218,          0.00098218
                  94,            0.015772,            0.013541,           0.0036229,             0.79737,             0.83745,             0.82089,             0.50078,            0.019384,           0.0049755,           0.0028338,          0.00088416,          0.00088416,          0.00088416
                  95,            0.017172,            0.013718,           0.0036034,             0.80946,             0.81764,             0.81873,             0.49866,            0.019256,           0.0049798,            0.002888,          0.00078614,          0.00078614,          0.00078614
                  96,            0.014931,            0.013848,           0.0040909,             0.80489,             0.81327,             0.82921,             0.50973,            0.019233,           0.0050019,           0.0028933,          0.00068812,          0.00068812,          0.00068812
                  97,            0.015784,            0.013365,           0.0036168,             0.79341,             0.81529,             0.82213,              0.5045,            0.019377,           0.0049771,           0.0028638,           0.0005901,           0.0005901,           0.0005901
                  98,            0.016272,            0.013359,           0.0037682,             0.79671,             0.84688,             0.82704,             0.51014,            0.019375,           0.0049713,           0.0027917,          0.00049208,          0.00049208,          0.00049208
                  99,            0.016419,            0.013555,           0.0034298,             0.80432,             0.81552,             0.82143,             0.50751,            0.019363,           0.0050303,           0.0028416,          0.00039406,          0.00039406,          0.00039406
                 100,            0.016287,            0.013619,           0.0033404,             0.82575,              0.8232,             0.82795,             0.51011,            0.019422,           0.0050529,           0.0028673,          0.00029604,          0.00029604,          0.00029604
