               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  70,            0.020261,            0.015565,            0.005435,             0.78675,             0.73971,             0.77632,             0.49693,            0.018776,           0.0060799,           0.0066121,           0.0032366,           0.0032366,           0.0032366
                  71,            0.018391,            0.015771,           0.0054806,             0.70627,             0.70819,             0.73066,             0.46564,            0.019739,           0.0063296,           0.0080055,           0.0031386,           0.0031386,           0.0031386
                  72,            0.020566,            0.015258,           0.0058061,             0.74915,             0.67863,             0.74652,             0.46806,            0.019631,           0.0062029,           0.0071222,           0.0030406,           0.0030406,           0.0030406
                  73,            0.021425,            0.015681,           0.0057642,             0.71876,             0.73227,             0.75343,             0.47202,            0.018844,           0.0062653,            0.007053,           0.0029426,           0.0029426,           0.0029426
                  74,             0.01795,            0.015401,           0.0040161,             0.70272,             0.71595,             0.76048,              0.4868,            0.018686,           0.0063087,           0.0073536,           0.0028446,           0.0028446,           0.0028446
                  75,            0.018189,            0.015665,           0.0054361,             0.68897,             0.71146,              0.7272,             0.47085,            0.019825,           0.0064998,           0.0082617,           0.0027465,           0.0027465,           0.0027465
                  76,            0.022184,             0.01493,           0.0049446,             0.71694,              0.7222,             0.76312,             0.49316,            0.019415,           0.0063161,           0.0075406,           0.0026485,           0.0026485,           0.0026485
                  77,            0.019939,             0.01629,           0.0046738,             0.71906,              0.7247,             0.78568,              0.5041,            0.019136,           0.0061232,           0.0085493,           0.0025505,           0.0025505,           0.0025505
                  78,            0.018747,            0.015345,           0.0050015,             0.74842,             0.72882,             0.79465,              0.5079,            0.018419,            0.006155,           0.0067007,           0.0024525,           0.0024525,           0.0024525
                  79,            0.019349,            0.014436,           0.0044124,              0.7807,             0.68527,             0.77756,             0.48544,            0.019085,           0.0062631,           0.0063964,           0.0023545,           0.0023545,           0.0023545
                  80,            0.021427,            0.015096,           0.0046228,             0.72289,             0.67915,             0.74158,             0.46872,            0.018409,           0.0061586,           0.0067286,           0.0022564,           0.0022564,           0.0022564
                  81,            0.018954,             0.01451,           0.0057929,             0.76282,             0.67333,             0.76733,              0.4864,            0.018485,           0.0063374,           0.0058906,           0.0021584,           0.0021584,           0.0021584
                  82,            0.018657,            0.015416,           0.0051035,             0.68706,             0.72668,             0.77375,             0.49134,            0.018892,           0.0062903,           0.0075136,           0.0020604,           0.0020604,           0.0020604
                  83,            0.018213,            0.014659,           0.0050684,             0.69557,             0.72971,             0.76615,             0.48528,            0.018909,           0.0065288,           0.0092303,           0.0019624,           0.0019624,           0.0019624
                  84,            0.019404,            0.014509,           0.0045238,             0.78932,             0.64297,             0.76018,             0.49634,            0.018845,           0.0064215,           0.0082036,           0.0018644,           0.0018644,           0.0018644
                  85,            0.017981,            0.014753,           0.0050602,             0.70195,             0.73724,             0.76737,             0.49898,            0.018136,           0.0064597,           0.0082554,           0.0017663,           0.0017663,           0.0017663
                  86,            0.018391,            0.014306,           0.0044542,             0.77317,             0.69122,             0.76422,             0.49483,            0.018942,           0.0063443,            0.008013,           0.0016683,           0.0016683,           0.0016683
                  87,            0.017044,            0.014285,           0.0040114,             0.78005,             0.68734,             0.77553,             0.49777,            0.019522,           0.0061717,           0.0078376,           0.0015703,           0.0015703,           0.0015703
                  88,            0.018571,            0.014838,           0.0050813,             0.78444,             0.70103,             0.76608,             0.49229,            0.019248,            0.006201,           0.0085208,           0.0014723,           0.0014723,           0.0014723
                  89,            0.020792,            0.014618,           0.0054027,             0.76897,             0.69321,             0.75478,             0.49107,            0.019244,           0.0062222,           0.0086417,           0.0013743,           0.0013743,           0.0013743
                  90,            0.019605,             0.01498,           0.0036521,             0.72306,             0.68247,             0.73814,             0.48546,            0.018616,           0.0065188,            0.011116,           0.0012762,           0.0012762,           0.0012762
                  91,            0.017202,            0.014625,           0.0044541,             0.72345,             0.67709,             0.74631,             0.48455,            0.018863,           0.0065557,            0.012041,           0.0011782,           0.0011782,           0.0011782
                  92,            0.018368,            0.014223,           0.0033333,             0.77676,             0.69794,             0.76754,             0.49717,            0.018532,           0.0062385,            0.010115,           0.0010802,           0.0010802,           0.0010802
                  93,            0.018369,            0.014232,           0.0033467,             0.82702,             0.66145,             0.77257,             0.50523,            0.018661,           0.0062032,           0.0093758,          0.00098218,          0.00098218,          0.00098218
                  94,             0.01756,            0.014077,           0.0041824,              0.7961,             0.72462,             0.77892,             0.51441,            0.019061,           0.0062299,           0.0086835,          0.00088416,          0.00088416,          0.00088416
                  95,            0.016853,            0.014145,           0.0034575,             0.80803,             0.67084,             0.76521,               0.502,            0.019444,           0.0062842,            0.009153,          0.00078614,          0.00078614,          0.00078614
                  96,            0.017096,            0.014068,           0.0034837,             0.74265,             0.67122,             0.76619,             0.50735,            0.018879,           0.0062663,            0.009422,          0.00068812,          0.00068812,          0.00068812
                  97,            0.018295,            0.014311,           0.0042722,              0.7921,             0.69223,             0.78738,             0.51945,            0.018612,           0.0062122,           0.0077152,           0.0005901,           0.0005901,           0.0005901
                  98,            0.018446,            0.014555,           0.0048973,             0.76778,              0.7025,              0.7726,             0.50982,            0.019152,           0.0062546,            0.007887,          0.00049208,          0.00049208,          0.00049208
                  99,            0.018447,            0.013968,           0.0035497,             0.72291,             0.71477,             0.76327,             0.49919,            0.019009,            0.006289,           0.0084176,          0.00039406,          0.00039406,          0.00039406
                 100,            0.017176,            0.014364,           0.0033337,              0.7259,             0.71146,             0.76624,             0.50426,            0.018743,           0.0062598,           0.0081811,          0.00029604,          0.00029604,          0.00029604
